Option Name,Contact,Address,Size,Rent,Monthly Fees,One Time Fees,Pet Policy,Distance,Duration,Parking,Gym,Kitchen,Amenities,Features,Living Space,Lease Info,Services,Property Info,Indoor Info,Outdoor Info,Images,Description
[4209 Newark Rd](https://www.apartments.com/4209-newark-rd-brentwood-md/shg9zj6/),,"[4209 Newark Rd, Brentwood, MD 20722](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/4209+Newark+Rd,+Brentwood,+MD+20722/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1941
* 6 Units/2 Stories",,,![Primary Photo - 4209 Newark Rd](https://images1.apartments.com/i2/2EmRvSN94DX1i4QoTPvqn1Nb_4ImqsZwev2eYAWO7dQ/117/4209-newark-rd-brentwood-md-primary-photo.jpg) ![Building Photo - 4209 Newark Rd](https://images1.apartments.com/i2/pFlTM6xyIMGMXxXs-Th0Fbwmi1bQCXREOJ6zEvC5OHc/117/4209-newark-rd-brentwood-md-building-photo.jpg) ,
